Date,Mkt-RF,SMB,HML,RF
2003-04-23,0.1459548140553334,-0.016113214912053513,-0.0005179050120370433,0.0015010880076742692
2003-04-24,0.13304683020482974,-0.007725012631965673,0.0037061086717517563,0.0015010880076743967
2003-04-25,0.08164930980962064,0.0076948004916143325,0.008651965401932356,0.0015010880076743206
2003-04-28,0.09925730316815132,0.01275961151137526,0.005029512214136154,0.0015010880076742322
2003-04-29,0.06662293588523659,0.01816888888818705,0.004123536091347148,0.0015010880076743228
2003-04-30,0.06226893943249917,0.019585823723618008,0.014548364658770714,0.0015010880076744045
2003-05-01,0.05435887485173681,0.028084078731557358,0.015260614037229454,0.001491073497519814
2003-05-02,0.0678169857393539,0.034151595050969444,0.005668395406345549,0.0014810590875052015
2003-05-05,0.0429475814330649,0.051356173916003764,0.0028499873319407986,0.0014710447776296947
2003-05-06,0.08784267599806443,0.03692131534485362,0.002749852535402298,0.0014610305678922357
2003-05-07,0.069892895651095,0.0372327654796188,0.008968145279670634,0.0014510164582919591
2003-05-08,0.06515933231186423,0.044088785762208337,0.013322820603069909,0.0014410024488278146
2003-05-09,0.08093789113301897,0.03817708805798203,0.011903884867078272,0.001430988539498755
2003-05-12,0.0997283106633659,0.034036800568219526,0.009277399791053095,0.001420974730303737
2003-05-13,0.11560644183918682,0.03044532611948588,0.00947857128792184,0.0014109610212419106
2003-05-14,0.10071256628061384,0.03592147194163893,0.00666104736486926,0.0014009474123120504
2003-05-15,0.08075812794453271,0.03789663581187373,0.014168143757593277,0.0013909339035133137
2003-05-16,0.08271307179972325,0.01578294803173223,0.025532509150374527,0.0013809204948444823
2003-05-19,0.056226331650853195,0.03247037199153585,0.021142037436568603,0.0013709071863049105
2003-05-20,0.05306334603001822,0.029796643936577716,0.014239685692464515,0.0013608939778933877
2003-05-21,0.05992472508895482,0.030519888293711713,0.016264924681466966,0.0013508808696088967
2003-05-22,0.08397488092565719,0.02354652254548076,0.009003728434859146,0.0013408678614506128
2003-05-23,0.0811711257621008,0.029088081821343485,0.015779638007389504,0.001330854953417337
2003-05-27,0.10579249871033487,0.0344366655549477,0.005105412427848336,0.0013208421455080629
2003-05-28,0.08777507087504678,0.04638046239619459,0.0008831252382135548,0.001310829437721977
2003-05-29,0.07826163356268304,0.05621152321231084,0.006508321445895221,0.0013008168300578913
2003-05-30,0.10704726115501285,0.052537196275382975,0.007313850314599379,0.0012908043225148106
2003-06-02,0.09472492658935901,0.04895928539022371,0.013555451226002947,0.0012908043225148631
2003-06-03,0.10020457883978122,0.045929422912503085,0.007476550079105636,0.001290804322514867
2003-06-04,0.0947073285683177,0.05690920084557073,0.006370979244022881,0.0012908043225148508
2003-06-05,0.09101815727568995,0.06930851664813069,-0.004458839982596752,0.0012908043225148417
2003-06-06,0.0962978096145581,0.062396029966665774,-0.00645391244756136,0.0012908043225148675
2003-06-09,0.09618673587498218,0.05310639854406376,-0.005658518801967554,0.0012908043225149564
2003-06-10,0.08746119287126028,0.058162320441454585,-0.004662982677419999,0.0012908043225149464
2003-06-11,0.09775706822732642,0.05582876279813934,0.0016233563793540315,0.0012908043225148657
2003-06-12,0.09940320998713956,0.0482826370366277,0.002822426638387657,0.0012908043225149308
2003-06-13,0.08851585200087105,0.04180982322363377,0.005737023789371108,0.0013008168300580002
2003-06-16,0.09483944743884387,0.03217494717353443,0.004323337209747578,0.0013108294377220742
2003-06-17,0.09834960296615025,0.026749451567048523,0.004726558463269472,0.001320842145508244
2003-06-18,0.08799809381121135,0.03147959425829398,0.0017165927398922907,0.0013308549534175964
2003-06-19,0.0767399258724376,0.03292496652529581,0.0022144638098425744,0.001340867861450837
2003-06-20,0.08804999074373686,0.025731180070537752,0.002314625159413675,0.0013508808696092347
2003-06-23,0.05682180775661512,0.018250822813280117,0.005627564124784414,0.0013608939778936764
2003-06-24,0.04575779673220017,0.019983581971220514,0.008848471146303103,0.0013709071863052347
2003-06-25,0.041879572969637145,0.026585746164421876,0.005129121461925544,0.0013809204948447892
2003-06-26,0.055977372142825596,0.02791684677285374,5.012586020118967e-06,0.0013909339035135942
2003-06-27,0.03941548760852273,0.03532970864861971,0.0025057753463132893,0.0014009474123123325
2003-06-30,0.04087519438217296,0.051760169945586715,-0.004635850836028918,0.0014109610212422515
2003-07-01,0.07315617533384132,0.03841110680696162,-0.005332536071920083,0.0014009473121803428
2003-07-02,0.08819841247308206,0.047951132952981104,-0.0036402475524267425,0.0013909337032514681
2003-07-03,0.07595198078206941,0.053519752368111295,-0.008207061882098753,0.001380920194454742
2003-07-07,0.08607633083895287,0.053836409943214425,-0.005233170013679176,0.0013709067857890908
2003-07-08,0.08878448047699156,0.06466061718535175,-0.009095765231666704,0.001360893477253633
2003-07-09,0.06432821308815077,0.06910684826040242,0.00573723029232584,0.00135088026884711
2003-07-10,0.04786733970672352,0.06114823648675176,0.007353521542293357,0.001340867160568643
2003-07-11,0.06026440668941799,0.05148137464332344,0.00473963016902992,0.001330854152417355
2003-07-14,0.05191011214247083,0.05022286910814309,0.006748305959051915,0.001320841244392182
2003-07-15,0.04352752334165418,0.05454260602963514,-0.0006513140887201118,0.0013008158288378138
2003-07-16,0.032820945504799005,0.055595989913392485,0.002263117919669575,0.0012807908137718448
2003-07-17,0.0022105571041546785,0.04157198964783643,-0.003842749472031304,0.0012607661991861975
2003-07-18,0.007493218419571804,0.030733034354177246,0.0024785545955817124,0.0012407419850727992
2003-07-21,-0.0035248171786758462,0.03207432859307652,0.002277253681004208,0.0012207181714235834
2003-07-22,0.019496394867454726,0.037660937829646815,0.006686832639304801,0.0012006947582306785
2003-07-23,0.011720146981888238,0.03972675693741033,-0.003180671821452565,0.0011806717454860287
2003-07-24,-0.007657255379103542,0.04703847815356647,-0.0025848443688652814,0.0011606491331817735
2003-07-25,0.005517189124248186,0.04023408892341439,-0.009243554554924096,0.0011406269213094903
2003-07-28,0.01567598068945583,0.052430440101291914,-0.007065415072582607,0.001120605109861519
2003-07-29,-0.01136894018646519,0.06172622236857231,-0.00197395480400254,0.0011005836988298263
2003-07-30,-0.014429717461429898,0.061514512254440976,-0.005378478285156808,0.0010805626882061962
2003-07-31,-0.009790578424943871,0.06098539526099318,-0.0013936164193120645,0.0010605420779827954
2003-08-01,-0.00546827560008072,0.055577073905839616,-0.009033228096978551,0.001040521868151608
2003-08-04,-0.0048718547758527225,0.05092369335761238,-0.01309334977660508,0.0010205020587046236
2003-08-05,-0.0067917811323981395,0.0616053168887706,-0.01516233646470443,0.0010004826496336483
2003-08-06,-0.008477033125685821,0.050466258402379116,-0.013000665448264608,0.0009804636409308713
2003-08-07,0.0031938106493941886,0.03425247228278175,-0.018034865474481035,0.0009604450325882993
2003-08-08,-0.004643640996304148,0.025495478543959397,-0.012213912702753332,0.0009404268245979439
2003-08-11,0.008104468886054466,0.02702515557042717,-0.014579395250661294,0.0009204090169516337
2003-08-12,0.02082821556337006,0.03329879211056284,-0.017034354405492835,0.0009003916096415808
2003-08-13,0.008363024407379184,0.0448179410434012,-0.016050798626430895,0.0009003916096416414
2003-08-14,0.0017919383478524108,0.034789508401286556,-0.012708379518957381,0.000900391609641771
2003-08-15,0.010066206976430413,0.034170306541267854,-0.013400175449224404,0.0009003916096417566
2003-08-18,0.0013442144129993424,0.04473574837492265,-0.016054704125145886,0.0009003916096417626
2003-08-19,0.0005472037956175393,0.04133270033461341,-0.010547364138240168,0.0009003916096417645
2003-08-20,0.002555125135765284,0.03493972801846874,-0.013702569354740136,0.0009003916096419271
2003-08-21,0.020844364268676713,0.041149366386579525,-0.007867075130104036,0.000900391609642037
2003-08-22,0.0008159076569842286,0.03428258731377911,-0.006179436574691777,0.0009003916096418813
2003-08-25,-0.006834526661449956,0.03180377943525597,-0.011731506761425231,0.0009003916096418132
2003-08-26,0.0001462528479081668,0.0327315678271951,-0.010347100226970553,0.0009003916096418082
2003-08-27,0.008299619039602989,0.03901802882285017,-0.0071716371975174015,0.0009003916096418421
2003-08-28,0.030297023209416497,0.05416467755239965,0.00021072804036273234,0.0009003916096418905
2003-08-29,0.02469093533085338,0.05226433061239533,0.004315286127606708,0.0009003916096419292
2003-09-02,0.05400345752230197,0.05762926921693739,0.007744360211593376,0.0009104003132969154
2003-09-03,0.048262129388823974,0.057312929455456754,0.005938546524802996,0.0009204091170359102
2003-09-04,0.048680680847952934,0.0551071305762034,0.014473782677134525,0.0009304180208600139
2003-09-05,0.04899734335852606,0.05194938776721641,0.012352720407498984,0.0009404270247701368
2003-09-08,0.04445041368580673,0.06539384507288569,0.01397752164398399,0.0009504361287673758
2003-09-09,0.03640653672503379,0.05842910717918411,0.008618980548448011,0.0009604453328526378
2003-09-10,0.028067753366087498,0.04747729868782642,0.0025654506061746347,0.0009704546370268275
2003-09-11,0.03630712626423292,0.050715411597611386,0.010337275804672126,0.0009804640412912255
2003-09-12,0.03537742489497666,0.04977222002526179,0.009329357532720347,0.0009904735456465446
2003-09-15,0.04280736194445553,0.05715458444175453,0.009228303331926093,0.0010004831500938732
2003-09-16,0.05624479573636784,0.06481435399793897,0.01368405743052175,0.0010104928546342978
2003-09-17,0.07182679750478509,0.06248063056817666,0.01632069063312218,0.001020502659268903
2003-09-18,0.08500763094740538,0.06709451333069258,0.014195978387896142,0.0010305125639983952
2003-09-19,0.07637676583098955,0.07738906395673475,0.019599314420722602,0.001040522568824044
2003-09-22,0.0588895324182065,0.08442445567435465,0.019802989873063934,0.001050532673746552
2003-09-23,0.06120911518363522,0.08227089702938524,0.020414994067826552,0.0010605428787671851
2003-09-24,0.030031045423071452,0.07494588249788363,0.020211114948132682,0.0010705531838868317
2003-09-25,0.026821903472507097,0.050495881793472086,0.01725368568648784,0.0010805635891065655
2003-09-26,0.011922678874317326,0.0363269394373808,0.01310080297085046,0.0010905740944272707
2003-09-29,0.020818702424861002,0.039119158513801135,0.015840833190244694,0.001100584699850207
2003-09-30,0.0007115142844525613,0.029949854021660748,0.016145341833287506,0.001110595405376066
2003-10-01,0.017949699286066687,0.02372813278029399,0.011701410311504078,0.0011105954053759314
2003-10-02,0.02253689500686316,0.02128024245582181,0.012510528704235576,0.0011105954053758612
2003-10-03,0.02813453900262096,0.022092393742068887,0.009179569931706372,0.0011105954053758256
2003-10-06,0.04424135662394768,0.03185989976817274,0.011901360800566068,0.001110595405375983
2003-10-07,0.04998698233566418,0.03630133877618396,0.0166725650499267,0.001110595405376115
2003-10-08,0.04192546098360069,0.03154291777561451,0.017790010914789833,0.0011105954053761916
2003-10-09,0.04587805831986673,0.02591557593097457,0.021147039436547853,0.0011105954053761825
2003-10-10,0.03777691745105354,0.0192617630757048,0.02308218742670292,0.0011105954053762467
2003-10-13,0.04066737340336911,0.030613027819499542,0.02104254989196078,0.0011105954053761654
2003-10-14,0.030814901229136077,0.029997981254260026,0.02349501398297426,0.0011005846998502697
2003-10-15,0.02280817325703168,0.024142801745783714,0.019820353515896744,0.0010905740944275638
2003-10-16,0.02413490507227241,0.020778270888878864,0.021761117409807188,0.001080563589106893
2003-10-17,0.01908533671359439,0.016386289135004437,0.01911063461496993,0.0010705531838871038
2003-10-20,0.012430579394598002,0.008912860538423642,0.018498249656763593,0.001060542878767422
2003-10-21,0.02294165183463867,0.012332904133469151,0.018702439361987552,0.001050532673746698
2003-10-22,0.02138592591174307,0.01090808653440725,0.024750888986860082,0.0010405225688241608
2003-10-23,0.017325556498458478,-0.0020561388521061906,0.02065598033956,0.0010305125639986645
2003-10-24,0.010423617174713557,-0.007137015054416488,0.01912713675007581,0.0010205026592690646
2003-10-27,0.01802841108220005,0.0018764058983018683,0.024331450755708504,0.0010104928546345955
2003-10-28,0.019935959386989124,0.005780210457202283,0.021363857142130516,0.0010004831500941159
2003-10-29,0.025457970797345707,0.012307338420432763,0.021669593678892173,0.0009904735456466758
2003-10-30,0.011683918053796222,0.016480752284207315,0.02207728306184455,0.0009804640412913264
2003-10-31,0.016855400445371184,0.005756460481467764,0.020748715450625323,0.0009704546370269316
2003-11-03,0.03982994495391407,0.01057493638755724,0.02390861261249561,0.0009704546370268872
2003-11-04,0.02846568326042874,0.012988009561699146,0.02759320977903402,0.0009704546370269851
2003-11-05,0.047752035249821356,0.017353024534256807,0.026053052090516317,0.0009704546370269746
2003-11-06,0.062434718272275806,0.03472423178313933,0.030579000390464416,0.0009704546370269821
2003-11-07,0.06789903560102598,0.051491081801906174,0.03346404458271923,0.0009704546370269455
2003-11-10,0.04970943032043798,0.03621264848750759,0.031812154001967595,0.0009704546370268024
2003-11-11,0.057658562718866116,0.03051176865687711,0.029441593664134718,0.0009704546370268678
2003-11-12,0.04906560454485813,0.03718540270716068,0.025022507258268715,0.0009804640412912327
2003-11-13,0.046137298600559665,0.038221241519411885,0.02123409123903412,0.0009904735456466598
2003-11-14,0.02697917147314886,0.025021766061080194,0.020212652860119293,0.0010004831500939923
2003-11-17,0.014613316189215108,0.014706182325312001,0.014419454891098839,0.0010104928546342603
2003-11-18,0.0006826985756330094,0.012582308127282298,0.013507844796838088,0.0010205026592686795
2003-11-19,0.01315101194213007,0.016339382475528276,0.010978880217546613,0.0010305125639980888
2003-11-20,-0.0001494289903773444,0.014818978492569159,0.007554564424819223,0.001040522568823512
2003-11-21,0.002752459176083711,0.020526507145334553,0.009059125745513331,0.0010505326737459723
2003-11-24,0.011704718012096651,0.01991893034012815,0.0077489211275856016,0.0010605428787666788
2003-11-25,0.010395263478628231,0.01768582758659681,0.011672863612008214,0.0010705531838864626
2003-11-26,0.018102011774932557,0.019727323730200835,0.017242076653611715,0.001080563589106153
2003-11-28,0.01566708917576988,0.02125508140658433,0.015004815263390953,0.0010905740944269543
2003-12-01,0.038467988538397294,0.029978494321825006,0.014903284322582314,0.0011005846998498802
2003-12-02,0.03143524048336178,0.03234981618062405,0.01825951324157691,0.0011105954053757551
2003-12-03,0.02546723929141909,0.014090846856284802,0.023259985896300853,0.0011206062110057776
2003-12-04,0.04400228890493163,0.017357826328690155,0.020598445316738535,0.0011306171167407685
2003-12-05,0.03348101259487386,0.024119721246886862,0.021929215606519677,0.001140628122581735
